CLAVE_ENTIDAD,ENTIDAD,CLAVE_MUNICIPIO,MUNICIPIO,CLUES,NOMBRE_CLUES,MES,ANIO,ADL02,ADL03,ADL05,ADL06,ADL08,ADL09,ADL11,ADL12,ADL14,ADL15,ADL17,ADL18,ADM02,ADM03,ADM05,ADM06,ADM08,ADM09,ADM11,ADM12,ADM14,ADM15,ADM17,ADM18,ADM19,ADM20,ADM21,ADM22,ADM23,AEC02,AEC03,AEC05,AEC06,AEC08,AEC09,AEC11,AEC12,AEC14,AEC15,AEC17,AEC18,AHA02,AHA03,AHA05,AHA06,AHA08,AHA09,AHA11,AHA12,AHA14,AHA15,AHA17,AHA18,AOB02,AOB03,AOB05,AOB06,AOB08,AOB09,AOB11,AOB12,AOB14,AOB15,AOB17,AOB18,FRS01,FRS02,FRS03,FRS04,HBA01,HBA02,HBA03,PDM02,PDM03,PMA01,PMA02,RUN01
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,1,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3,3,2,NULL,NULL,NULL,NULL,3,1,1,2,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6,1,5,4,5,NULL,1,NULL,NULL,NULL,NULL,7,2,NULL,2,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,2,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6,1,5,4,5,NULL,1,NULL,NULL,NULL,NULL,7,2,NULL,2,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,3,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,3,1,NULL,NULL,NULL,NULL,2,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,1,4,3,3,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL,1,NULL,NULL,NULL,1,4,1,1,1,3,NULL,3,11,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,4,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,3,1,NULL,NULL,NULL,NULL,2,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,1,4,NULL,2,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL,1,NULL,NULL,NULL,1,5,1,1,1,3,NULL,NULL,13,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,5,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2,3,1,NULL,NULL,NULL,NULL,3,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,5,1,4,1,3,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,6,1,1,1,3,NULL,NULL,14,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,6,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,4,3,3,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,5,2,1,1,3,NULL,NULL,15,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,7,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3,3,1,NULL,NULL,NULL,NULL,3,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,4,2,3,NULL,3,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,3,1,1,1,2,NULL,NULL,13,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,8,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3,3,1,NULL,NULL,NULL,NULL,3,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,4,2,3,NULL,3,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,9,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2,3,NULL,2,1,NULL,NULL,3,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,5,1,3,NULL,3,NULL,1,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2,3,NULL,NULL,NULL,NULL,NULL,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,5,1,3,1,3,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,11,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3,3,NULL,NULL,NULL,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,3,2,2,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,25,CUAUTEPEC,GRSSA003230,R-01 PABELLON EL,12,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3,3,NULL,NULL,NULL,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,3,NULL,2,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,1,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,2,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,8,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2,1,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,3,2,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,9,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,1,11,5,5,3,6,2,1,3,3,NULL,2,NULL,2,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,3,1,3,3,3,NULL,3,NULL,NULL,NULL,NULL,3,1,1,1,3,1,NULL,1,3,3,3,1,4,2,4,7,NULL,4,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,6,3,5,3,4,3,2,NULL,2,NULL,1,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,3,1,2,3,3,NULL,1,NULL,NULL,NULL,NULL,3,1,1,1,3,1,NULL,1,1,2,3,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,11,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,5,2,3,2,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2,1,2,3,2,NULL,2,NULL,NULL,NULL,NULL,2,NULL,1,NULL,2,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003242,R-02 CUETZALA DEL PROGRESO,12,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,7,5,3,5,4,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,6,6,1,3,5,5,NULL,3,NULL,NULL,NULL,NULL,5,1,1,1,3,1,NULL,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,1,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,1,2023,NULL,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,1,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,1,NULL,1,4,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,2,2023,NULL,NULL,NULL,NULL,2,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6,2,4,1,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,1,1,1,2,NULL,1,NULL,NULL,NULL,NULL,5,9,2,3,4,9,2,3,NULL,NULL,NULL,NULL,3,2,2,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,3,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,1,3,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,3,5,2,2,2,5,2,2,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,4,2023,NULL,NULL,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2,2,4,3,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,4,4,2,3,4,4,2,3,NULL,NULL,NULL,NULL,3,NULL,2,2,2,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,5,2023,NULL,NULL,NULL,NULL,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,1,2,4,3,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,3,2,2,3,3,2,2,3,NULL,NULL,NULL,NULL,3,NULL,2,2,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,6,2023,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,2,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,7,2023,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,2,2,1,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,2,3,2,1,2,3,2,NULL,NULL,NULL,NULL,NULL,1,1,2,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,8,2023,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,2,1,1,1,2,1,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003254,R-01 AHUAXOTITLA,12,2023,NULL,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,2,2,3,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,2,4,2,2,2,4,2,NULL,NULL,NULL,NULL,NULL,2,NULL,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,2,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,3,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,4,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,5,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,6,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,7,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,2,3,5,1,NULL,2,2,1,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,3,5,2,2,2,4,2,1,NULL,NULL,NULL,NULL,6,1,2,2,2,NULL,1,1,NULL,1,1,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,8,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,2,3,5,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,2,5,2,2,1,4,2,1,NULL,NULL,NULL,NULL,6,1,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,9,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,6,3,4,5,3,NULL,3,2,1,1,1,2,NULL,NULL,NULL,NULL,1,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,3,7,3,4,1,5,3,3,NULL,NULL,NULL,NULL,7,2,3,2,3,NULL,2,1,NULL,NULL,1,1,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,13,6,3,5,5,3,1,4,2,1,1,1,4,NULL,NULL,NULL,NULL,1,2,1,1,NULL,1,NULL,1,NULL,NULL,NULL,1,4,7,3,6,3,6,1,5,NULL,NULL,NULL,NULL,8,3,3,2,4,1,2,1,1,2,1,1,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,11,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,13,6,4,5,4,2,NULL,3,1,1,1,1,1,NULL,NULL,NULL,NULL,1,1,1,1,NULL,1,NULL,1,NULL,NULL,1,NULL,4,8,4,6,3,6,3,3,NULL,NULL,NULL,NULL,8,3,3,2,4,1,2,1,1,1,2,1,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003266,R-01 APETLANCA,12,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,6,4,5,4,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,4,8,4,6,3,6,3,3,NULL,NULL,NULL,NULL,7,3,3,2,3,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003271,R-01 CHILACACHAPA,1,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,8,1,1,1,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,NULL,8,1,10,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,1,2,NULL,2,6,NULL,1,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003271,R-01 CHILACACHAPA,2,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,8,1,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,9,NULL,7,1,9,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,26,CUETZALA DEL PROGRESO,GRSSA003271,R-01 CHILACACHAPA,3,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,7,NULL,6,1,7,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
